Vehicles,Antennas,Iteration,PathLoss,UnlinkedVehicles,UnusedAntennas
400,50,41,121.244,164,2
400,50,42,121.901,155,0
400,50,43,119.744,191,2
400,50,44,121.453,160,0
400,50,45,120.941,163,2
400,50,46,121.723,170,2
400,50,47,123.516,180,1
400,50,48,120.897,131,1
400,50,49,121.17,148,1
400,50,50,121.447,161,1
500,10,1,123.489,402,0
500,10,2,121.688,409,0
500,10,3,120.96,429,0
500,10,4,122.627,400,0
500,10,5,122.304,412,0
500,10,6,124.652,401,0
500,10,7,122.929,418,0
500,10,8,123.072,406,0
500,10,9,124.911,409,0
500,10,10,123.756,416,0
500,10,11,122.457,419,0
500,10,12,123.993,411,0
500,10,13,124.201,386,0
500,10,14,123.036,403,0
500,10,15,123.105,427,0
500,10,16,122.589,419,0
500,10,17,123.294,415,0
500,10,18,124.336,421,0
500,10,19,123.471,417,0
500,10,20,124.121,414,0
500,10,21,124.039,420,0
500,10,22,125.014,403,0
500,10,23,123.564,430,0
500,10,24,124.5,410,0
500,10,25,124.926,397,0
500,10,26,123.216,408,0
500,10,27,124.647,413,0
500,10,28,122.107,412,0
500,10,29,123.669,413,0
500,10,30,121.994,412,0
500,10,31,122.16,424,0
500,10,32,123.867,399,0
500,10,33,124.285,412,0
500,10,34,123.106,419,0
500,10,35,122.02,414,0
500,10,36,122.758,426,0
500,10,37,121.287,430,0
500,10,38,123.576,414,0
500,10,39,123.281,415,0
500,10,40,121.227,413,0
500,10,41,121.418,424,0
500,10,42,122.539,414,0
500,10,43,121.506,410,0
500,10,44,123.098,409,0
500,10,45,125.392,401,0
500,10,46,123.015,425,0
500,10,47,124.194,407,0
500,10,48,123.844,437,0
500,10,49,121.882,420,0
500,10,50,124.92,426,0
500,20,1,123.309,324,0
500,20,2,122.682,341,0
500,20,3,123.478,351,0
500,20,4,122.485,346,0
500,20,5,121.411,345,0
500,20,6,122.214,345,0
500,20,7,122.275,336,0
500,20,8,122.666,377,1
500,20,9,122.902,354,0
500,20,10,122.404,323,0
500,20,11,123.362,347,0
500,20,12,122.26,361,0
500,20,13,123.783,342,0
500,20,14,122.421,332,0
500,20,15,121.992,355,0
500,20,16,124.97,336,0
500,20,17,123.835,357,0
500,20,18,122.918,345,0
500,20,19,122.643,362,0
500,20,20,122.285,334,0
500,20,21,124.716,319,0
500,20,22,122.342,335,0
500,20,23,121.594,316,0
500,20,24,122.299,329,0
500,20,25,121.189,331,1
500,20,26,123.72,339,0
500,20,27,124.07,351,0
500,20,28,124.176,343,0
500,20,29,123.513,323,0
500,20,30,123.082,326,0
500,20,31,123.008,321,0
500,20,32,122.731,340,0
500,20,33,123.291,330,0
500,20,34,122.663,367,0
500,20,35,123.266,359,0
500,20,36,124.473,340,0
500,20,37,123.096,354,0
500,20,38,122.901,343,0
500,20,39,122.36,328,0
500,20,40,125.083,334,0
500,20,41,123.02,363,0
500,20,42,123.456,333,0
500,20,43,123.321,341,1
500,20,44,124.243,358,0
500,20,45,122.629,344,0
500,20,46,121.944,327,0
500,20,47,123.19,344,0
500,20,48,121.721,357,1
500,20,49,124.007,338,0
500,20,50,123.409,352,0
500,30,1,122.297,286,1
500,30,2,120.765,276,0
500,30,3,122.123,297,1
500,30,4,122.773,287,0
500,30,5,122.91,246,0
500,30,6,121.995,313,1
500,30,7,121.599,280,1
500,30,8,122.13,276,1
500,30,9,123.359,272,0
500,30,10,121.139,270,0
500,30,11,122.786,300,0
500,30,12,121.66,273,0
500,30,13,124.248,279,0
500,30,14,122.208,310,1
500,30,15,123.076,290,0
500,30,16,122.933,289,0
500,30,17,122.015,296,0
500,30,18,121.934,268,0
500,30,19,121.773,275,1
500,30,20,123.549,288,0
500,30,21,121.624,282,0
500,30,22,121.268,316,1
500,30,23,122.264,307,1
500,30,24,123.131,279,0
500,30,25,122.951,268,0
500,30,26,121.377,286,0
500,30,27,122.136,289,0
500,30,28,122.24,288,1
500,30,29,121.72,274,0
500,30,30,122.888,301,0
500,30,31,120.554,299,0
500,30,32,123.414,289,0
500,30,33,122.986,291,0
500,30,34,121.385,274,0
500,30,35,122.726,310,1
500,30,36,122.484,275,0
500,30,37,122.814,293,0
500,30,38,122.772,261,0
500,30,39,121.509,262,0
500,30,40,120.913,301,1
500,30,41,122.195,301,0
500,30,42,122.188,269,0
500,30,43,122.171,269,0
500,30,44,121.471,280,0
500,30,45,121.972,288,0
500,30,46,122.739,297,1
500,30,47,122.8,271,0
500,30,48,122.684,268,0
500,30,49,122.253,278,1
500,30,50,121.18,276,1
500,40,1,121.188,233,1
500,40,2,122.834,237,0
500,40,3,123.17,219,0
500,40,4,122.18,249,0
500,40,5,122.711,220,0
500,40,6,121.704,227,0
500,40,7,122.301,205,0
500,40,8,122.843,246,0
500,40,9,122.326,204,0
500,40,10,123.391,230,0
500,40,11,121.763,223,1
500,40,12,122.357,228,0
500,40,13,122.152,240,1
500,40,14,121.588,233,0
500,40,15,121.916,246,0
500,40,16,123.623,209,0
500,40,17,122.706,238,0
500,40,18,122.05,233,0
500,40,19,122.207,233,0
500,40,20,121.98,235,0
500,40,21,121.707,267,1
500,40,22,120.805,228,0
500,40,23,121.102,228,0
500,40,24,121.71,240,0
500,40,25,121.857,230,0
500,40,26,121.779,260,1
500,40,27,122.392,208,0
500,40,28,121.969,230,0
500,40,29,122.939,251,0
500,40,30,122.423,204,1
500,40,31,121.766,261,1
500,40,32,120.901,222,0
500,40,33,121.919,230,0
500,40,34,122.412,243,1
500,40,35,121.645,223,0
500,40,36,121.626,232,1
500,40,37,122.076,249,0
500,40,38,122.111,252,1
500,40,39,122.483,248,0
500,40,40,122.675,230,2
500,40,41,122.044,250,1
500,40,42,122.512,230,0
500,40,43,121.828,232,0
500,40,44,122.716,218,0
500,40,45,121.715,220,1
500,40,46,120.627,249,1
500,40,47,122.998,211,0
500,40,48,123.505,249,2
500,40,49,121.898,242,1
500,40,50,121.665,260,0
500,50,1,121.934,205,0
500,50,2,120.548,219,3
500,50,3,121.68,195,1
500,50,4,121.04,219,1
500,50,5,120.796,206,2
500,50,6,122.048,235,2
500,50,7,122.472,177,1
500,50,8,121.459,161,0
500,50,9,121.813,180,3
500,50,10,121.609,224,1
500,50,11,122.499,179,0
500,50,12,121.61,208,0
500,50,13,122.043,184,1
500,50,14,120.243,201,0
500,50,15,121.906,174,1
500,50,16,121.465,178,1
500,50,17,120.839,222,1
500,50,18,122.133,195,0
500,50,19,122.202,190,0
500,50,20,122.142,197,1
500,50,21,121.647,190,0
500,50,22,121.292,190,1
500,50,23,121.848,198,0
500,50,24,122.356,175,0
500,50,25,122.195,151,0
500,50,26,122.482,215,2
500,50,27,121.205,225,0
500,50,28,121.479,190,2
500,50,29,121.902,174,1
500,50,30,122.811,194,1
500,50,31,122.173,210,1
500,50,32,122.616,189,2
500,50,33,119.844,212,0
500,50,34,120.896,172,0
500,50,35,122.105,177,0
500,50,36,122.043,175,2
500,50,37,121.238,215,1
500,50,38,120.993,201,0
500,50,39,122.297,175,1
500,50,40,121.838,211,1
500,50,41,120.13,165,0
500,50,42,121.924,191,2
500,50,43,120.868,193,0
500,50,44,122.514,198,3
500,50,45,120.96,217,0
500,50,46,121.099,219,0
500,50,47,122.198,220,1
500,50,48,121.373,204,0
500,50,49,122.407,188,0
500,50,50,121.907,220,1
